joborder_id,company_id,recruiter,owner,title,type,salary,status,city,country,openings,start_date,date_created,date_modified,discipline,work_arrangement,owning_office
2865,367,69,64,Claims Handler,H,"104,000",Full,Dublin,IE,1,2024-07-28 17:27:41,2024-05-29 08:41:50,2024-07-09 08:37:44,"Underwriting, Broking & Claims",Hybrid,Dublin
2866,549,112,112,Business Analyst,H,Competitive,Full,Paris,FR,1,2024-07-28 08:55:15,2024-05-29 13:54:15,2024-07-02 09:51:38,Transformation & Change,Hybrid,Paris
2867,686,143,139,Senior Change Manager,H,141000,Closed,Zurich,CH,2,,2024-05-29 17:05:00,2024-07-28 12:15:56,Transformation & Change,Hybrid,Zurich
2868,841,177,177,Account Executive,H,$65k - $78k,Full,Charlotte,US,1,,2024-05-29 18:50:26,2024-07-12 17:06:59,"Underwriting, Broking & Claims",Hybrid,Charlotte
2869,919,194,194,Senior Programme Director,H,S$112k - S$128k,Full,Singapore,SG,1,2024-07-28 15:46:31,2024-05-29 10:19:43,2024-07-02 09:58:20,Transformation & Change,Hybrid,Singapore
2870,203,28,28,In-house Counsel,H,98000,Closed,London,GB,1,,2024-05-30 13:41:04,2024-06-24 16:33:50,Legal,Hybrid,London
2871,170,55,55,Pricing Actuary,H,Competitive,Full,London,GB,1,2024-07-29 18:50:31,2024-05-30 18:08:59,2024-07-17 17:46:11,Actuarial,Hybrid,London
2872,11,14,14,Account Executive,H,46000,Closed,Manchester,GB,1,2024-07-30 18:50:18,2024-05-31 11:43:03,2024-06-25 08:21:21,"Underwriting, Broking & Claims",Hybrid,Manchester
2873,835,175,175,Claims Manager,H,78000,Closed,Charlotte,US,1,,2024-05-31 15:21:54,2024-06-30 14:32:21,"Underwriting, Broking & Claims",Hybrid,Charlotte
2874,102,14,14,Senior Account Executive,H,GBP 61k,Closed,Manchester,GB,1,,2024-06-01 16:25:39,2024-06-29 09:18:43,"Underwriting, Broking & Claims",Office,Manchester
2875,449,84,84,Senior Business Analyst,H,"112,000",Full,Amsterdam,NL,1,,2024-06-01 08:48:16,2024-07-04 17:38:07,Transformation & Change,Hybrid,Amsterdam
2876,635,136,136,Tax Manager,H,CHF 112k - CHF 124k,Full,Zurich,CH,1,,2024-06-01 17:51:46,2024-07-22 09:41:53,"Accountancy, Finance & Audit",Office,Zurich
2877,722,151,151,Product Owner,H,109000,Closed,New York,US,1,2024-07-31 11:50:57,2024-06-01 08:27:28,2024-06-28 15:32:21,Transformation & Change,Office,New York
2878,837,175,175,Senior Property Underwriter,H,Competitive,OnHold,Charlotte,US,1,,2024-06-01 11:31:21,2024-06-18 12:00:24,"Underwriting, Broking & Claims",Remote,Charlotte
2879,983,209,209,Senior Casualty Underwriter,H,RM163k - RM196k,Full,Kuala Lumpur,MY,1,2024-07-31 12:11:26,2024-06-01 12:36:36,2024-07-31 13:10:16,"Underwriting, Broking & Claims",Office,Malaysia
2880,8,12,12,Compliance Officer,H,72000,Full,Manchester,GB,1,,2024-06-02 16:06:26,2024-07-14 18:45:11,Risk & Compliance,Hybrid,Manchester
2881,170,28,28,Regulatory Lawyer,H,"98,000",Full,London,GB,1,2024-08-01 09:08:23,2024-06-02 13:30:41,2024-07-11 18:05:57,Legal,Hybrid,London
2882,544,115,106,Change Manager,H,EUR 80k,Full,Paris,FR,1,,2024-06-02 15:59:56,2024-07-19 11:23:41,Transformation & Change,Office,Paris
2883,657,143,143,Actuarial Analyst,H,CHF 167k - CHF 198k,Full,Zurich,CH,1,2024-08-01 15:35:47,2024-06-02 09:44:44,2024-07-18 08:22:25,Actuarial,Remote,Zurich
2884,9,7,6,Financial Controller,H,"52,000",Closed,Manchester,GB,1,,2024-06-03 17:05:04,2024-07-03 09:18:39,"Accountancy, Finance & Audit",Remote,Manchester
2885,13,15,15,Property Underwriter,H,£56k - £64k,Full,Manchester,GB,1,2024-08-02 10:27:54,2024-06-03 12:40:25,2024-07-21 12:00:51,"Underwriting, Broking & Claims",Hybrid,Manchester
2886,172,57,55,Reserving Actuary,H,£115k - £142k,Full,London,GB,1,,2024-06-03 18:26:09,2024-07-03 12:18:52,Actuarial,Remote,London
2887,341,67,67,Claims Manager,H,"74,000",Closed,Dublin,IE,1,2024-08-02 12:20:02,2024-06-03 18:04:20,2024-06-27 16:20:51,"Underwriting, Broking & Claims",Hybrid,Dublin
2888,467,94,88,Actuarial Analyst,H,€118k - €131k,Full,Brussels,BE,1,,2024-06-03 10:07:09,2024-07-08 18:46:55,Actuarial,Hybrid,Brussels
2889,658,135,135,FP&A Analyst,H,Competitive,Closed,Zurich,CH,1,2024-08-02 09:05:46,2024-06-03 10:08:26,2024-06-24 13:34:14,"Accountancy, Finance & Audit",Hybrid,Zurich
2890,168,55,55,Capital Modelling Actuary,H,"84,000",Closed,London,GB,1,2024-08-03 13:34:31,2024-06-04 14:36:04,2024-07-01 18:53:55,Actuarial,Hybrid,London
2891,520,98,98,Head of Legal,H,€62k - €74k,Closed,Madrid,ES,3,2024-08-03 11:37:53,2024-06-04 15:27:05,2024-06-29 18:06:46,Legal,Hybrid,Madrid
2892,558,123,123,Claims Handler,H,EUR 58k,Closed,Paris,FR,1,2024-08-03 17:04:12,2024-06-04 13:58:15,2024-08-02 09:40:58,"Underwriting, Broking & Claims",Office,Paris
2893,743,160,160,Software Engineer,H,USD 122k,Full,New York,US,3,2024-08-03 08:25:20,2024-06-04 17:16:54,2024-07-06 18:09:53,Technology,Remote,New York
2894,882,186,186,Senior Financial Controller,H,HKD 662k,Closed,Hong Kong,HK,1,2024-08-03 17:24:01,2024-06-04 18:51:01,2024-06-24 17:11:48,"Accountancy, Finance & Audit",Hybrid,Hong Kong
2895,239,61,61,Head of Pricing,H,GBP 98k,Full,London,GB,1,,2024-06-05 18:34:24,2024-07-21 15:26:58,Actuarial,Hybrid,London
2896,462,90,90,Actuarial Analyst,H,110000,Full,Brussels,BE,1,,2024-06-05 17:17:53,2024-07-15 15:55:49,Actuarial,Office,Brussels
2897,545,125,121,Tax Manager,H,"84,000",OnHold,Paris,FR,1,2024-08-04 15:07:57,2024-06-05 13:20:39,2024-06-27 15:15:44,"Accountancy, Finance & Audit",Hybrid,Paris
2898,327,38,38,Senior Commercial Lawyer,H,108000,Closed,London,GB,1,2024-08-05 10:07:38,2024-06-06 18:59:42,2024-08-04 17:33:31,Legal,Office,London
2899,168,60,60,Pricing Actuary,H,£88k - £103k,Closed,London,GB,2,2024-08-05 11:55:11,2024-06-06 16:53:19,2024-07-27 09:17:15,Actuarial,Hybrid,London
2900,433,83,79,Programme Director,H,EUR 71k,OnHold,Amsterdam,NL,1,2024-08-05 12:30:03,2024-06-06 17:18:14,2024-07-06 08:42:40,Transformation & Change,Remote,Amsterdam
2901,432,83,83,Change Manager,H,"71,000",Closed,Amsterdam,NL,3,2024-08-05 13:38:22,2024-06-06 12:41:48,2024-07-18 10:41:03,Transformation & Change,Hybrid,Amsterdam
2902,800,152,146,Project Manager,H,$99k - $117k,Full,New York,US,1,2024-08-05 16:00:37,2024-06-06 15:24:47,2024-07-22 09:11:53,Transformation & Change,Office,New York
2903,881,183,183,Data Engineer,H,HKD 946k,Full,Hong Kong,HK,1,2024-08-05 12:54:46,2024-06-06 12:46:51,2024-07-19 08:58:49,Technology,Hybrid,Hong Kong
2904,172,59,59,Senior Actuarial Analyst,H,131000,Full,London,GB,2,2024-08-06 11:06:28,2024-06-07 14:22:26,2024-07-31 18:36:40,Actuarial,Hybrid,London
2905,351,74,74,FP&A Analyst,H,€90k - €102k,Closed,Dublin,IE,1,2024-08-06 10:23:12,2024-06-07 11:02:51,2024-07-06 10:16:54,"Accountancy, Finance & Audit",Hybrid,Dublin
2906,335,74,74,Senior Management Accountant,H,96000,OnHold,Dublin,IE,1,,2024-06-07 09:13:41,2024-07-30 13:52:01,"Accountancy, Finance & Audit",Hybrid,Dublin
2907,718,168,165,Commercial Lawyer,H,146000,OnHold,New York,US,2,2024-08-06 15:16:47,2024-06-07 09:54:18,2024-08-03 08:47:51,Legal,Hybrid,New York
2908,102,2,1,Head of Pricing,H,£74k - £93k,Full,Manchester,GB,1,2024-08-07 18:12:58,2024-06-08 08:57:46,2024-07-19 17:40:20,Actuarial,Hybrid,Manchester
2909,11,9,9,FP&A Analyst,H,£71k - £87k,Full,Manchester,GB,1,2024-08-07 08:15:48,2024-06-08 18:43:03,2024-07-19 13:02:44,"Accountancy, Finance & Audit",Hybrid,Manchester
2910,12,24,24,Senior Cloud Architect,H,"82,000",OnHold,Manchester,GB,2,,2024-06-08 13:25:25,2024-08-04 17:01:30,Technology,Office,Manchester
2911,312,29,28,Paralegal,H,"100,000",Full,London,GB,1,,2024-06-08 09:34:46,2024-07-11 08:24:24,Legal,Hybrid,London
2912,173,43,43,Credit Risk Analyst,H,Competitive,Full,London,GB,1,2024-08-07 17:57:34,2024-06-08 10:59:19,2024-07-21 15:42:34,Risk & Compliance,Hybrid,London
2913,181,57,57,Senior Actuarial Analyst,H,"87,000",Full,London,GB,1,2024-08-07 14:26:14,2024-06-08 08:06:44,2024-07-25 11:51:04,Actuarial,Hybrid,London
2914,465,91,88,Senior Pricing Actuary,H,Competitive,OnHold,Brussels,BE,1,,2024-06-08 12:25:37,2024-07-09 14:52:00,Actuarial,Hybrid,Brussels
2915,469,93,93,Pricing Actuary,H,Competitive,Full,Brussels,BE,1,2024-08-07 15:03:33,2024-06-08 11:50:01,2024-07-13 12:09:12,Actuarial,Remote,Brussels
2916,510,99,99,Paralegal,H,€74k - €83k,Full,Madrid,ES,1,2024-08-07 13:00:37,2024-06-08 14:13:26,2024-07-31 12:18:32,Legal,Hybrid,Madrid
2917,511,100,97,Commercial Lawyer,H,"88,000",Full,Madrid,ES,1,2024-08-07 12:16:18,2024-06-08 10:03:12,2024-08-03 15:41:19,Legal,Hybrid,Madrid
2918,6,9,9,FP&A Analyst,H,Competitive,Full,Manchester,GB,1,2024-08-08 09:42:52,2024-06-09 16:29:48,2024-06-30 14:26:05,"Accountancy, Finance & Audit",Remote,Manchester
2919,347,66,66,Senior Claims Handler,H,€78k - €88k,Full,Dublin,IE,1,2024-08-08 13:09:43,2024-06-09 12:08:16,2024-07-27 10:04:31,"Underwriting, Broking & Claims",Office,Dublin
2920,351,70,70,Senior Claims Handler,H,101000,Full,Dublin,IE,1,2024-08-08 13:31:02,2024-06-09 16:07:27,2024-07-17 16:46:22,"Underwriting, Broking & Claims",Office,Dublin
2921,470,89,89,Head of Pricing,H,"132,000",Closed,Brussels,BE,3,,2024-06-09 14:50:09,2024-08-04 10:37:14,Actuarial,Hybrid,Brussels
2922,676,142,142,Business Analyst,H,150000,Closed,Zurich,CH,1,,2024-06-09 09:16:35,2024-07-11 13:28:18,Transformation & Change,Office,Zurich
2923,826,148,148,Cloud Architect,H,$135k - $155k,Full,New York,US,1,2024-08-08 13:42:33,2024-06-09 09:35:15,2024-07-26 18:03:20,Technology,Office,New York
2924,797,149,146,Senior Programme Director,H,USD 105k,Full,New York,US,1,2024-08-08 12:58:13,2024-06-09 17:58:47,2024-08-06 16:18:01,Transformation & Change,Office,New York
2925,712,166,166,Head of Legal,H,186000,Full,New York,US,1,2024-08-08 09:41:42,2024-06-09 11:28:39,2024-07-11 13:05:23,Legal,Hybrid,New York
2926,835,175,175,Senior Account Executive,H,Competitive,Closed,Charlotte,US,2,,2024-06-09 17:22:10,2024-06-27 15:44:12,"Underwriting, Broking & Claims",Hybrid,Charlotte
2927,924,195,195,Change Manager,H,S$111k - S$133k,Full,Singapore,SG,1,2024-08-08 15:09:44,2024-06-09 11:09:20,2024-07-29 11:41:55,Transformation & Change,Hybrid,Singapore
2928,953,201,194,Product Owner,H,160000,Full,Singapore,SG,1,2024-08-08 15:02:44,2024-06-09 10:00:49,2024-07-15 16:12:04,Transformation & Change,Remote,Singapore
2929,12,1,1,Senior Actuarial Analyst,H,Competitive,Closed,Manchester,GB,1,2024-08-09 16:41:45,2024-06-10 13:41:32,2024-07-03 15:03:38,Actuarial,Hybrid,Manchester
2930,244,41,37,Head of Compliance,H,£84k - £99k,Full,London,GB,1,2024-08-09 08:00:59,2024-06-10 18:15:48,2024-08-04 13:40:45,Risk & Compliance,Hybrid,London
2931,201,42,37,Head of Compliance,H,£83k - £98k,Closed,London,GB,1,2024-08-09 18:36:41,2024-06-10 17:44:02,2024-07-07 15:27:10,Risk & Compliance,Hybrid,London
2932,505,97,97,Compliance Officer,H,56000,Closed,Madrid,ES,1,2024-08-09 09:21:21,2024-06-10 10:35:42,2024-07-07 10:58:58,Risk & Compliance,Hybrid,Madrid
2933,571,107,106,Project Manager,H,€75k - €85k,OnHold,Paris,FR,1,,2024-06-10 16:00:04,2024-07-04 12:01:47,Transformation & Change,Remote,Paris
2934,787,159,158,BI Developer,H,USD 104k,Full,New York,US,2,2024-08-09 10:52:36,2024-06-10 09:09:22,2024-08-07 08:08:06,Technology,Hybrid,New York
2935,894,182,182,Internal Auditor,H,"813,000",Closed,Hong Kong,HK,1,2024-08-09 17:30:53,2024-06-10 12:30:11,2024-07-18 08:31:54,"Accountancy, Finance & Audit",Office,Hong Kong
2936,880,184,182,In-house Counsel,H,1000000,Full,Hong Kong,HK,1,,2024-06-10 13:37:45,2024-08-02 09:34:45,Legal,Hybrid,Hong Kong
2937,191,44,37,Senior Compliance Officer,H,GBP 82k,OnHold,London,GB,1,2024-08-10 18:45:43,2024-06-11 08:51:04,2024-07-07 12:02:14,Risk & Compliance,Office,London
2938,222,60,60,Actuarial Analyst,H,116000,Closed,London,GB,1,,2024-06-11 09:20:44,2024-07-02 18:07:48,Actuarial,Hybrid,London
2939,588,106,106,Project Manager,H,€89k - €101k,Full,Paris,FR,1,2024-08-10 09:09:30,2024-06-11 17:18:40,2024-07-20 11:25:34,Transformation & Change,Hybrid,Paris
2940,578,112,112,Senior Change Manager,H,92000,Closed,Paris,FR,1,2024-08-10 16:30:38,2024-06-11 16:06:24,2024-07-05 08:41:42,Transformation & Change,Remote,Paris
2941,54,25,20,Cyber Security Analyst,H,£73k - £90k,Full,Manchester,GB,1,,2024-06-12 12:09:18,2024-07-26 11:12:43,Technology,Hybrid,Manchester
2942,5,26,26,Software Engineer,H,£64k - £74k,Closed,Manchester,GB,1,2024-08-11 13:11:45,2024-06-12 15:09:24,2024-07-11 13:44:45,Technology,Hybrid,Manchester
2943,265,48,48,Business Analyst,H,£96k - £115k,Closed,London,GB,1,2024-08-11 08:10:51,2024-06-12 15:00:18,2024-08-06 09:18:51,Transformation & Change,Remote,London
2944,504,101,101,Head of Legal,H,80000,OnHold,Madrid,ES,1,,2024-06-12 13:13:03,2024-07-17 12:05:14,Legal,Hybrid,Madrid
2945,716,152,152,Senior Business Analyst,H,129000,Full,New York,US,1,,2024-06-12 09:33:41,2024-07-11 16:25:50,Transformation & Change,Remote,New York
2946,712,158,158,Senior BI Developer,H,138000,Full,New York,US,1,2024-08-11 09:34:11,2024-06-12 16:27:27,2024-07-25 10:49:40,Technology,Office,New York
2947,722,162,162,Senior Software Engineer,H,120000,Full,New York,US,1,2024-08-11 18:57:35,2024-06-12 13:33:02,2024-07-28 17:32:20,Technology,Hybrid,New York
2948,858,177,177,Account Executive,H,$112k - $139k,Full,Charlotte,US,1,,2024-06-12 16:24:09,2024-08-12 16:35:42,"Underwriting, Broking & Claims",Office,Charlotte
2949,919,198,198,Project Manager,H,"121,000",Closed,Singapore,SG,2,2024-08-11 10:40:27,2024-06-12 08:09:22,2024-07-09 18:32:13,Transformation & Change,Hybrid,Singapore
2950,999,212,212,Claims Manager,H,RM200k - RM237k,Full,Kuala Lumpur,MY,1,,2024-06-12 18:06:02,2024-07-26 15:35:52,"Underwriting, Broking & Claims",Hybrid,Malaysia
2951,556,108,108,Change Manager,H,€73k - €87k,OnHold,Paris,FR,3,,2024-06-13 13:43:01,2024-08-05 16:44:18,Transformation & Change,Hybrid,Paris
2952,547,122,122,Senior Casualty Underwriter,H,"52,000",Full,Paris,FR,2,,2024-06-13 17:47:47,2024-08-01 09:12:25,"Underwriting, Broking & Claims",Office,Paris
2953,670,135,132,Senior Tax Manager,H,Competitive,Full,Zurich,CH,1,2024-08-12 12:40:09,2024-06-13 16:57:36,2024-07-08 15:50:57,"Accountancy, Finance & Audit",Remote,Zurich
2954,961,208,208,Head of Legal,H,MYR 186k,Full,Kuala Lumpur,MY,1,2024-08-12 18:42:46,2024-06-13 12:18:44,2024-08-09 17:38:44,Legal,Hybrid,Malaysia
2955,3,22,20,Cyber Security Analyst,H,"76,000",Full,Manchester,GB,1,2024-08-13 13:30:32,2024-06-14 13:41:07,2024-07-11 11:59:00,Technology,Remote,Manchester
2956,765,150,150,Senior Business Analyst,H,USD 134k,OnHold,New York,US,1,2024-08-13 12:35:26,2024-06-14 09:48:27,2024-07-05 13:43:31,Transformation & Change,Office,New York
2957,723,169,169,Commercial Lawyer,H,USD 178k,OnHold,New York,US,1,,2024-06-14 15:22:03,2024-07-09 08:03:41,Legal,Hybrid,New York
2958,962,210,207,Property Underwriter,H,RM193k - RM239k,Full,Kuala Lumpur,MY,1,,2024-06-14 16:07:07,2024-07-24 14:52:16,"Underwriting, Broking & Claims",Remote,Malaysia
2959,2,7,6,Senior Financial Controller,H,£68k - £78k,Full,Manchester,GB,1,,2024-06-15 11:45:59,2024-07-28 16:53:18,"Accountancy, Finance & Audit",Hybrid,Manchester
2960,244,47,47,Change Manager,H,"112,000",Full,London,GB,1,2024-08-14 10:44:47,2024-06-15 18:07:41,2024-08-06 12:49:45,Transformation & Change,Hybrid,London
2961,180,52,52,Senior Project Manager,H,GBP 88k,Full,London,GB,1,2024-08-14 09:15:45,2024-06-15 17:29:16,2024-07-20 18:50:23,Transformation & Change,Hybrid,London
2962,205,56,56,Capital Modelling Actuary,H,"99,000",Closed,London,GB,2,2024-08-14 11:13:29,2024-06-15 08:27:06,2024-07-28 11:59:43,Actuarial,Hybrid,London
2963,384,69,69,Senior Casualty Underwriter,H,€90k - €111k,Closed,Dublin,IE,1,2024-08-14 14:57:20,2024-06-15 16:08:50,2024-07-12 15:54:23,"Underwriting, Broking & Claims",Hybrid,Dublin
2964,431,79,79,Product Owner,H,"88,000",Closed,Amsterdam,NL,1,,2024-06-15 17:17:24,2024-07-14 11:35:38,Transformation & Change,Hybrid,Amsterdam
2965,650,139,139,Change Manager,H,120000,Closed,Zurich,CH,1,2024-08-14 16:35:19,2024-06-15 09:32:41,2024-07-13 15:52:20,Transformation & Change,Hybrid,Zurich
2966,710,166,166,Senior Commercial Lawyer,H,$174k - $205k,Full,New York,US,1,2024-08-14 14:13:41,2024-06-15 11:04:28,2024-08-03 14:17:57,Legal,Hybrid,New York
2967,877,185,185,Tax Manager,H,840000,Closed,Hong Kong,HK,1,,2024-06-15 13:32:57,2024-07-11 08:26:36,"Accountancy, Finance & Audit",Office,Hong Kong
2968,961,209,207,Senior Property Underwriter,H,"168,000",OnHold,Kuala Lumpur,MY,1,2024-08-14 08:47:46,2024-06-15 16:04:53,2024-07-10 15:41:11,"Underwriting, Broking & Claims",Remote,Malaysia
2969,86,20,20,Cyber Security Analyst,H,"82,000",Closed,Manchester,GB,1,,2024-06-16 18:55:11,2024-07-08 08:01:31,Technology,Hybrid,Manchester
2970,240,37,37,Head of Compliance,H,102000,Full,London,GB,1,,2024-06-16 18:37:57,2024-07-15 08:27:42,Risk & Compliance,Hybrid,London
2971,339,64,64,Claims Handler,H,€94k - €104k,Full,Dublin,IE,2,2024-08-15 08:59:35,2024-06-16 11:13:06,2024-08-03 09:09:27,"Underwriting, Broking & Claims",Hybrid,Dublin
2972,417,75,73,Financial Controller,H,€85k - €102k,Closed,Dublin,IE,2,2024-08-15 15:23:24,2024-06-16 11:19:42,2024-08-03 17:23:38,"Accountancy, Finance & Audit",Office,Dublin
2973,480,88,88,Senior Financial Crime Analyst,H,94000,Closed,Brussels,BE,2,,2024-06-16 17:04:50,2024-07-18 14:28:03,Risk & Compliance,Office,Brussels
2974,502,100,100,Head of Legal,H,€59k - €65k,Full,Madrid,ES,1,2024-08-15 15:29:48,2024-06-16 10:35:23,2024-08-22 08:11:45,Legal,Hybrid,Madrid
2975,881,184,184,Senior Internal Auditor,H,494000,Closed,Hong Kong,HK,1,,2024-06-16 17:09:14,2024-07-14 18:18:03,"Accountancy, Finance & Audit",Office,Hong Kong
2976,128,8,8,Reserving Actuary,H,78000,Full,Manchester,GB,1,2024-08-16 08:16:07,2024-06-17 13:57:39,2024-07-30 13:57:14,Actuarial,Remote,Manchester
2977,208,31,28,Head of Legal,H,GBP 98k,Closed,London,GB,1,2024-08-16 16:51:35,2024-06-17 12:35:06,2024-07-09 18:24:28,Legal,Hybrid,London
2978,291,59,55,Claims Handler,H,"77,000",OnHold,London,GB,1,2024-08-16 15:45:30,2024-06-17 13:46:52,2024-08-14 09:30:01,"Underwriting, Broking & Claims",Hybrid,London
2979,628,132,132,Senior Financial Controller,H,CHF 130k - CHF 148k,Full,Zurich,CH,1,2024-08-16 14:07:16,2024-06-17 16:05:04,2024-07-25 14:59:57,"Accountancy, Finance & Audit",Hybrid,Zurich
2980,716,147,147,Senior Cloud Architect,H,$104k - $117k,Closed,New York,US,1,2024-08-16 14:33:59,2024-06-17 14:42:24,2024-07-11 14:12:21,Technology,Hybrid,New York
2981,428,80,79,Senior Financial Controller,H,96000,OnHold,Amsterdam,NL,1,2024-08-17 18:53:05,2024-06-18 11:16:10,2024-07-19 14:50:33,"Accountancy, Finance & Audit",Hybrid,Amsterdam
2982,631,137,137,Senior Financial Controller,H,"82,000",Closed,Zurich,CH,1,2024-08-17 15:55:09,2024-06-18 18:10:56,2024-07-19 17:43:22,"Accountancy, Finance & Audit",Hybrid,Zurich
2983,762,147,147,Project Manager,H,124000,Full,New York,US,2,,2024-06-18 18:34:01,2024-08-17 09:46:28,Transformation & Change,Office,New York
2984,1,6,6,Senior Financial Controller,H,£42k - £49k,Full,Manchester,GB,1,2024-08-18 17:09:09,2024-06-19 18:55:28,2024-08-04 16:46:50,"Accountancy, Finance & Audit",Office,Manchester
2985,36,13,13,Property Underwriter,H,"67,000",Closed,Manchester,GB,2,2024-08-18 14:55:08,2024-06-19 17:25:05,2024-07-15 12:56:16,"Underwriting, Broking & Claims",Office,Manchester
2986,204,30,30,Senior In-house Counsel,H,109000,Full,London,GB,1,2024-08-18 09:19:47,2024-06-19 09:40:39,2024-07-28 14:06:26,Legal,Remote,London
2987,337,65,65,Senior Reserving Actuary,H,€87k - €104k,Closed,Dublin,IE,1,2024-08-18 16:06:00,2024-06-19 14:46:07,2024-07-29 11:46:52,Actuarial,Hybrid,Dublin
2988,627,136,136,Tax Manager,H,CHF 113k - CHF 141k,Full,Zurich,CH,1,,2024-06-19 18:03:56,2024-07-19 13:13:46,"Accountancy, Finance & Audit",Hybrid,Zurich
2989,1,3,3,Head of Pricing,H,£80k - £96k,Full,Manchester,GB,1,,2024-06-20 10:26:31,2024-08-03 17:52:59,Actuarial,Hybrid,Manchester
2990,170,51,47,Business Analyst,H,"102,000",Closed,London,GB,2,,2024-06-20 10:03:51,2024-07-31 13:34:32,Transformation & Change,Office,London
2991,460,92,92,Senior Capital Modelling Actuary,H,96000,Closed,Brussels,BE,1,,2024-06-20 14:16:04,2024-07-13 13:04:17,Actuarial,Remote,Brussels
2992,729,161,161,Cyber Security Analyst,H,$99k - $118k,Full,New York,US,1,,2024-06-20 11:58:45,2024-07-24 18:43:37,Technology,Hybrid,New York
2993,835,179,179,Casualty Underwriter,H,116000,Full,Charlotte,US,1,2024-08-19 12:25:07,2024-06-20 09:07:49,2024-07-31 15:01:37,"Underwriting, Broking & Claims",Hybrid,Charlotte
2994,2,11,11,Capital Modelling Actuary,H,109000,Closed,Manchester,GB,1,2024-08-20 09:37:40,2024-06-21 18:42:29,2024-07-11 18:07:17,Actuarial,Hybrid,Manchester
2995,91,15,15,Tax Manager,H,GBP 82k,Closed,Manchester,GB,1,2024-08-20 09:10:12,2024-06-21 08:15:23,2024-07-23 15:22:40,"Accountancy, Finance & Audit",Hybrid,Manchester
2996,357,76,76,Senior Financial Controller,H,€80k - €94k,Closed,Dublin,IE,1,2024-08-20 18:13:57,2024-06-21 17:47:08,2024-07-19 13:00:39,"Accountancy, Finance & Audit",Hybrid,Dublin
2997,609,111,111,Senior Business Analyst,H,"78,000",Closed,Paris,FR,1,2024-08-20 17:01:48,2024-06-21 13:09:53,2024-08-01 17:30:50,Transformation & Change,Office,Paris
2998,712,165,165,Product Owner,H,142000,Full,New York,US,1,2024-08-20 13:45:32,2024-06-21 14:52:13,2024-07-19 10:34:19,Transformation & Change,Hybrid,New York
2999,712,167,167,Senior Paralegal,H,"182,000",Full,New York,US,1,2024-08-20 08:06:06,2024-06-21 12:29:58,2024-07-29 08:25:07,Legal,Remote,New York
3000,926,194,194,Product Owner,H,113000,Closed,Singapore,SG,2,2024-08-20 17:08:52,2024-06-21 09:38:52,2024-07-17 16:30:54,Transformation & Change,Office,Singapore
3001,211,38,37,Head of Compliance,H,£74k - £82k,Full,London,GB,1,2024-08-22 12:42:17,2024-06-23 16:29:37,2024-08-13 08:32:32,Risk & Compliance,Hybrid,London
