doc_no,doc_type,placement_ref,doc_date,net_amount,currency,modified_at
CRN-200227,CRN,PL-002343,13/05/2025,7320.23,USD,14/05/2025 15:21
INV-102344,INV,PL-002344,12/01/2025,103429.8,HKD,13/01/2025 09:05
INV-102345,INV,PL-002345,08/03/2025,16208.1,GBP,08/03/2025 13:13
CRN-200228,CRN,PL-002345,06/05/2025,8104.05,GBP,07/05/2025 13:54
INV-102346,INV,PL-002346,08/02/2025,37100.8,MYR,09/02/2025 09:17
INV-102347,INV,PL-002347,24/01/2025,27504.2,USD,24/01/2025 12:45
INV-102348,INV,PL-002348,01/03/2025,114055.5,HKD,03/03/2025 12:36
INV-102349,INV,PL-002349,04/02/2025,28463.7,GBP,06/02/2025 10:58
INV-102350,INV,PL-002350,16/01/2025,149035.6,HKD,18/01/2025 16:11
INV-102351,INV,PL-002351,04/03/2025,14202.0,CHF,06/03/2025 09:48
INV-102352,INV,PL-002352,14/02/2025,103751.2,HKD,15/02/2025 07:30
INV-102353,INV,PL-002353,23/02/2025,17870.2,CHF,23/02/2025 08:17
INV-102354,INV,PL-002354,19/01/2025,27695.5,CHF,19/01/2025 14:26
CRN-200229,CRN,PL-002354,16/03/2025,13847.75,CHF,18/03/2025 19:43
INV-102355,INV,PL-002355,01/02/2025,32430.7,USD,03/02/2025 17:50
INV-102356,INV,PL-002356,10/03/2025,42891.6,MYR,10/03/2025 11:55
INV-102357,INV,PL-002357,28/02/2025,16200.4,GBP,28/02/2025 14:08
INV-102358,INV,PL-002358,27/01/2025,20680.4,GBP,29/01/2025 13:49
INV-102359,INV,PL-002359,26/02/2025,19987.2,USD,27/02/2025 20:05
INV-102360,INV,PL-002360,29/01/2025,21958.2,GBP,30/01/2025 17:12
INV-102361,INV,PL-002361,12/03/2025,12776.4,GBP,12/03/2025 16:50
INV-102362,INV,PL-002362,16/02/2025,15257.0,GBP,16/02/2025 19:34
INV-102363,INV,PL-002363,05/02/2025,29849.6,USD,05/02/2025 20:43
INV-102364,INV,PL-002364,11/03/2025,17922.8,EUR,11/03/2025 10:53
INV-102365,INV,PL-002365,05/03/2025,15910.0,EUR,06/03/2025 08:31
INV-102366,INV,PL-002366,15/02/2025,21313.6,CHF,17/02/2025 17:30
INV-102367,INV,PL-002367,11/03/2025,23186.1,USD,11/03/2025 14:14
INV-102368,INV,PL-002368,10/02/2025,13930.5,EUR,12/02/2025 11:46
INV-102369,INV,PL-002369,16/03/2025,30089.7,CHF,18/03/2025 12:13
INV-102370,INV,PL-002370,05/02/2025,29600.0,USD,07/02/2025 11:22
INV-102371,INV,PL-002371,19/02/2025,11956.7,EUR,20/02/2025 16:09
INV-102372,INV,PL-002372,09/03/2025,16249.4,EUR,11/03/2025 09:30
INV-102373,INV,PL-002373,11/02/2025,10171.2,EUR,12/02/2025 07:37
INV-102374,INV,PL-002374,01/02/2025,41969.8,MYR,03/02/2025 09:35
INV-102375,INV,PL-002375,24/02/2025,26311.0,MYR,24/02/2025 14:38
INV-102376,INV,PL-002376,17/02/2025,29645.0,GBP,19/02/2025 07:10
INV-102377,INV,PL-002377,07/03/2025,20962.0,EUR,07/03/2025 08:55
INV-102378,INV,PL-002378,07/03/2025,24200.0,USD,09/03/2025 17:17
INV-102379,INV,PL-002379,18/02/2025,14538.6,EUR,20/02/2025 07:23
INV-102380,INV,PL-002380,18/02/2025,36332.8,CHF,18/02/2025 13:49
INV-102381,INV,PL-002381,21/03/2025,21246.3,GBP,22/03/2025 10:35
INV-102382,INV,PL-002382,12/02/2025,13788.0,GBP,14/02/2025 14:10
INV-102383,INV,PL-002383,21/03/2025,15859.8,GBP,23/03/2025 07:08
INV-102384,INV,PL-002384,07/03/2025,19783.5,GBP,08/03/2025 07:13
INV-102385,INV,PL-002385,06/03/2025,13479.2,GBP,06/03/2025 11:05
INV-102386,INV,PL-002386,01/03/2025,23892.8,EUR,01/03/2025 08:15
INV-102387,INV,PL-002387,01/02/2025,16594.5,EUR,01/02/2025 11:41
INV-102388,INV,PL-002388,07/02/2025,26165.5,EUR,08/02/2025 11:05
INV-102389,INV,PL-002389,17/02/2025,19182.8,GBP,19/02/2025 12:34
INV-102390,INV,PL-002390,22/03/2025,22809.1,GBP,23/03/2025 16:05
INV-102391,INV,PL-002391,07/03/2025,24326.4,SGD,09/03/2025 12:30
INV-102392,INV,PL-002392,12/03/2025,16854.4,EUR,14/03/2025 15:21
INV-102393,INV,PL-002393,12/03/2025,20533.5,EUR,13/03/2025 13:31
INV-102394,INV,PL-002394,06/02/2025,22255.2,USD,08/02/2025 12:50
INV-102395,INV,PL-002395,01/03/2025,15038.0,GBP,02/03/2025 19:47
INV-102396,INV,PL-002396,06/02/2025,29957.4,MYR,06/02/2025 19:20
INV-102397,INV,PL-002397,27/02/2025,20406.0,EUR,27/02/2025 16:22
INV-102398,INV,PL-002398,22/02/2025,9290.4,EUR,22/02/2025 20:45
INV-102399,INV,PL-002399,29/03/2025,25119.9,USD,31/03/2025 20:13
INV-102400,INV,PL-002400,22/02/2025,23463.2,EUR,22/02/2025 12:24
INV-102401,INV,PL-002401,17/03/2025,22725.9,CHF,17/03/2025 15:40
INV-102402,INV,PL-002402,25/02/2025,120735.4,HKD,26/02/2025 12:28
CRN-200230,CRN,PL-002402,15/03/2025,120735.4,HKD,17/03/2025 14:47
INV-102403,INV,PL-002403,02/03/2025,168080.4,HKD,02/03/2025 12:08
INV-102404,INV,PL-002404,20/03/2025,19885.0,EUR,22/03/2025 11:47
INV-102405,INV,PL-002405,25/03/2025,15799.4,CHF,26/03/2025 12:06
INV-102406,INV,PL-002406,21/02/2025,31128.3,EUR,22/02/2025 07:44
INV-102407,INV,PL-002407,13/02/2025,13008.8,GBP,14/02/2025 13:38
INV-102408,INV,PL-002408,21/03/2025,17281.5,EUR,21/03/2025 14:38
INV-102409,INV,PL-002409,05/02/2025,28132.4,CHF,07/02/2025 08:43
INV-102410,INV,PL-002410,11/03/2025,17544.8,GBP,11/03/2025 11:31
INV-102411,INV,PL-002411,14/03/2025,18084.0,SGD,15/03/2025 12:01
INV-102412,INV,PL-002412,23/03/2025,25627.7,EUR,24/03/2025 20:25
INV-102413,INV,PL-002413,31/03/2025,29670.9,USD,01/04/2025 20:14
INV-102414,INV,PL-002414,12/02/2025,17655.0,CHF,14/02/2025 08:31
INV-102415,INV,PL-002415,06/03/2025,20298.6,EUR,06/03/2025 19:19
INV-102416,INV,PL-002416,31/03/2025,18716.5,GBP,02/04/2025 18:48
INV-102417,INV,PL-002417,07/03/2025,21228.8,EUR,07/03/2025 12:36
INV-102418,INV,PL-002418,20/02/2025,28034.8,EUR,22/02/2025 16:50
CRN-200231,CRN,PL-002418,12/05/2025,7008.7,EUR,13/05/2025 18:29
INV-102419,INV,PL-002419,14/02/2025,17831.4,EUR,14/02/2025 16:45
INV-102420,INV,PL-002420,03/03/2025,28704.0,SGD,03/03/2025 14:40
INV-102421,INV,PL-002421,17/02/2025,20706.4,CHF,17/02/2025 07:12
INV-102422,INV,PL-002422,16/02/2025,28604.4,EUR,16/02/2025 13:21
INV-102423,INV,PL-002423,13/03/2025,20496.0,GBP,15/03/2025 19:31
INV-102424,INV,PL-002424,14/02/2025,18090.8,EUR,15/02/2025 20:45
INV-102425,INV,PL-002425,17/03/2025,23966.0,EUR,19/03/2025 19:29
INV-102426,INV,PL-002426,02/03/2025,28329.0,USD,04/03/2025 13:14
INV-102427,INV,PL-002427,09/04/2025,47736.0,USD,11/04/2025 12:18
INV-102428,INV,PL-002428,23/02/2025,29085.0,EUR,25/02/2025 08:58
CRN-200232,CRN,PL-002428,28/04/2025,14542.5,EUR,29/04/2025 19:35
INV-102429,INV,PL-002429,12/03/2025,17673.0,EUR,14/03/2025 10:17
INV-102430,INV,PL-002430,02/03/2025,22893.3,CHF,02/03/2025 20:00
INV-102431,INV,PL-002431,20/02/2025,12127.5,EUR,22/02/2025 07:33
INV-102432,INV,PL-002432,26/03/2025,17280.0,GBP,28/03/2025 08:54
INV-102433,INV,PL-002433,20/03/2025,37976.4,MYR,22/03/2025 13:57
INV-102434,INV,PL-002434,21/03/2025,16137.6,EUR,23/03/2025 20:49
INV-102435,INV,PL-002435,20/03/2025,169160.2,HKD,22/03/2025 17:05
INV-102436,INV,PL-002436,11/03/2025,13487.2,USD,13/03/2025 13:23
INV-102437,INV,PL-002437,24/03/2025,19826.0,EUR,25/03/2025 14:03
INV-102438,INV,PL-002438,26/03/2025,24045.0,USD,26/03/2025 08:02
INV-102439,INV,PL-002439,03/04/2025,17448.2,EUR,05/04/2025 15:16
INV-102440,INV,PL-002440,24/02/2025,19909.2,GBP,26/02/2025 09:01
CRN-200233,CRN,PL-002440,28/03/2025,19909.2,GBP,29/03/2025 09:06
INV-102441,INV,PL-002441,28/03/2025,33292.8,USD,30/03/2025 10:10
INV-102442,INV,PL-002442,09/03/2025,16416.0,EUR,09/03/2025 13:37
INV-102443,INV,PL-002443,26/03/2025,14626.0,EUR,28/03/2025 20:25
INV-102444,INV,PL-002444,23/02/2025,23246.0,USD,24/02/2025 14:08
CRN-200234,CRN,PL-002444,10/03/2025,23246.0,USD,10/03/2025 13:51
INV-102445,INV,PL-002445,13/03/2025,14862.1,GBP,15/03/2025 15:19
INV-102446,INV,PL-002446,07/03/2025,22897.5,EUR,09/03/2025 17:11
INV-102447,INV,PL-002447,06/03/2025,25611.1,USD,07/03/2025 13:18
INV-102448,INV,PL-002448,02/03/2025,16441.0,USD,03/03/2025 08:01
INV-102449,INV,PL-002449,30/03/2025,17413.5,EUR,31/03/2025 11:37
INV-102450,INV,PL-002450,06/03/2025,17407.8,GBP,06/03/2025 07:57
INV-102451,INV,PL-002451,12/04/2025,23411.0,CHF,13/04/2025 09:22
INV-102452,INV,PL-002452,26/02/2025,24309.8,SGD,26/02/2025 11:52
INV-102453,INV,PL-002453,04/03/2025,22251.5,GBP,05/03/2025 13:31
INV-102454,INV,PL-002454,07/04/2025,27162.5,GBP,08/04/2025 12:09
INV-102455,INV,PL-002455,25/02/2025,14263.5,GBP,25/02/2025 20:43
INV-102456,INV,PL-002456,08/03/2025,11326.3,GBP,09/03/2025 18:42
INV-102457,INV,PL-002457,19/03/2025,15279.0,EUR,20/03/2025 09:04
INV-102458,INV,PL-002458,12/03/2025,29131.2,USD,14/03/2025 11:33
INV-102459,INV,PL-002459,04/03/2025,18511.2,GBP,06/03/2025 12:32
INV-102460,INV,PL-002460,22/03/2025,22090.6,GBP,22/03/2025 09:34
INV-102461,INV,PL-002461,24/03/2025,11850.3,EUR,26/03/2025 09:31
INV-102462,INV,PL-002462,02/03/2025,33577.5,USD,04/03/2025 16:54
INV-102463,INV,PL-002463,02/03/2025,18670.2,USD,03/03/2025 14:58
INV-102464,INV,PL-002464,19/04/2025,19422.0,GBP,20/04/2025 13:54
INV-102465,INV,PL-002465,25/04/2025,32175.0,USD,26/04/2025 11:30
INV-102466,INV,PL-002466,04/03/2025,22506.0,CHF,04/03/2025 20:24
INV-102467,INV,PL-002467,22/03/2025,19961.5,EUR,22/03/2025 17:08
INV-102468,INV,PL-002468,12/03/2025,21088.1,EUR,14/03/2025 07:16
INV-102469,INV,PL-002469,09/04/2025,22425.0,GBP,11/04/2025 10:05
INV-102470,INV,PL-002470,15/04/2025,23470.2,GBP,15/04/2025 13:56
INV-102471,INV,PL-002471,03/04/2025,11780.0,GBP,05/04/2025 09:50
INV-102472,INV,PL-002472,01/05/2025,23959.0,SGD,02/05/2025 10:01
INV-102473,INV,PL-002473,15/03/2025,16506.6,GBP,15/03/2025 19:53
INV-102474,INV,PL-002474,05/03/2025,13857.0,EUR,07/03/2025 11:28
INV-102475,INV,PL-002475,11/04/2025,17659.5,GBP,13/04/2025 16:44
INV-102476,INV,PL-002476,06/04/2025,21847.3,SGD,07/04/2025 18:56
INV-102477,INV,PL-002477,26/04/2025,8938.0,EUR,26/04/2025 10:00
INV-102478,INV,PL-002478,22/03/2025,38045.7,MYR,24/03/2025 16:03
INV-102479,INV,PL-002479,15/03/2025,29834.2,MYR,17/03/2025 09:40
INV-102480,INV,PL-002480,11/03/2025,13794.2,USD,13/03/2025 08:05
INV-102481,INV,PL-002481,22/03/2025,17222.1,EUR,22/03/2025 17:35
CRN-200235,CRN,PL-002481,25/05/2025,8611.05,EUR,26/05/2025 11:04
INV-102482,INV,PL-002482,30/03/2025,30456.0,USD,31/03/2025 07:42
INV-102483,INV,PL-002483,02/05/2025,20020.2,CHF,03/05/2025 09:28
INV-102484,INV,PL-002484,19/03/2025,38350.8,USD,19/03/2025 07:33
INV-102485,INV,PL-002485,22/03/2025,13031.0,GBP,24/03/2025 11:11
CRN-200236,CRN,PL-002485,18/06/2025,3257.75,GBP,20/06/2025 07:46
INV-102486,INV,PL-002486,03/04/2025,14391.6,GBP,04/04/2025 19:40
INV-102487,INV,PL-002487,17/03/2025,18124.9,EUR,17/03/2025 19:24
INV-102488,INV,PL-002488,24/04/2025,26239.2,MYR,24/04/2025 15:15
INV-102489,INV,PL-002489,05/04/2025,114639.6,HKD,05/04/2025 10:15
INV-102490,INV,PL-002490,12/04/2025,29724.5,GBP,12/04/2025 14:25
INV-102491,INV,PL-002491,07/05/2025,18990.6,EUR,09/05/2025 15:17
INV-102492,INV,PL-002492,07/04/2025,26958.8,EUR,07/04/2025 16:01
INV-102493,INV,PL-002493,17/03/2025,12413.1,EUR,18/03/2025 08:17
INV-102494,INV,PL-002494,14/04/2025,118276.2,HKD,16/04/2025 18:17
INV-102495,INV,PL-002495,05/04/2025,29029.0,SGD,06/04/2025 10:36
INV-102496,INV,PL-002496,28/03/2025,16740.0,GBP,29/03/2025 10:38
INV-102497,INV,PL-002497,15/04/2025,13838.4,EUR,16/04/2025 20:13
INV-102498,INV,PL-002498,25/03/2025,8734.8,GBP,25/03/2025 14:52
CRN-200237,CRN,PL-002498,18/06/2025,2183.7,GBP,18/06/2025 20:09
INV-102499,INV,PL-002499,20/04/2025,21897.7,USD,20/04/2025 17:48
INV-102500,INV,PL-002500,06/04/2025,16903.4,GBP,06/04/2025 11:41
CRN-200238,CRN,PL-002500,21/05/2025,8451.7,GBP,21/05/2025 20:59
INV-102501,INV,PL-002501,27/03/2025,19876.4,SGD,27/03/2025 08:10
INV-102502,INV,PL-002502,23/04/2025,31910.3,SGD,25/04/2025 11:34
INV-102503,INV,PL-002503,28/04/2025,13446.0,GBP,30/04/2025 14:16
INV-102504,INV,PL-002504,19/03/2025,29090.4,CHF,20/03/2025 14:32
INV-102505,INV,PL-002505,28/03/2025,16240.0,EUR,28/03/2025 14:52
INV-102506,INV,PL-002506,04/05/2025,36806.1,USD,04/05/2025 19:26
INV-102507,INV,PL-002507,29/04/2025,15786.0,GBP,01/05/2025 09:55
CRN-200239,CRN,PL-002507,18/05/2025,15786.0,GBP,18/05/2025 12:18
INV-102508,INV,PL-002508,11/04/2025,40118.7,USD,12/04/2025 19:26
INV-102509,INV,PL-002509,27/04/2025,32922.9,USD,28/04/2025 13:33
INV-102510,INV,PL-002510,05/04/2025,38412.6,USD,06/04/2025 14:02
INV-102511,INV,PL-002511,16/03/2025,16450.0,GBP,17/03/2025 13:01
INV-102512,INV,PL-002512,26/04/2025,23755.2,SGD,26/04/2025 18:42
INV-102513,INV,PL-002513,25/04/2025,14484.0,USD,27/04/2025 20:52
INV-102514,INV,PL-002514,28/03/2025,13563.0,GBP,28/03/2025 15:14
INV-102515,INV,PL-002515,30/03/2025,13550.3,EUR,31/03/2025 17:43
INV-102516,INV,PL-002516,09/05/2025,17748.0,EUR,11/05/2025 18:55
INV-102517,INV,PL-002517,30/04/2025,8283.6,GBP,30/04/2025 20:01
INV-102518,INV,PL-002518,06/05/2025,28586.8,CHF,08/05/2025 11:08
INV-102519,INV,PL-002519,04/05/2025,139622.8,HKD,04/05/2025 08:21
INV-102520,INV,PL-002520,28/04/2025,15936.0,GBP,28/04/2025 11:52
INV-102521,INV,PL-002521,21/04/2025,24323.2,SGD,23/04/2025 10:14
CRN-200240,CRN,PL-002521,07/06/2025,12161.6,SGD,08/06/2025 15:12
INV-102522,INV,PL-002522,21/04/2025,22008.7,SGD,22/04/2025 12:08
CRN-200241,CRN,PL-002522,07/06/2025,11004.35,SGD,09/06/2025 08:27
INV-102523,INV,PL-002523,28/03/2025,13626.0,GBP,30/03/2025 09:58
INV-102524,INV,PL-002524,08/04/2025,19149.2,EUR,10/04/2025 15:50
INV-102525,INV,PL-002525,29/03/2025,30035.7,CHF,31/03/2025 15:16
INV-102526,INV,PL-002526,07/05/2025,21641.0,MYR,09/05/2025 18:39
INV-102527,INV,PL-002527,26/04/2025,18414.0,GBP,28/04/2025 19:31
INV-102528,INV,PL-002528,28/04/2025,24444.9,MYR,30/04/2025 18:22
CRN-200242,CRN,PL-002528,04/07/2025,6111.23,MYR,06/07/2025 08:32
INV-102529,INV,PL-002529,07/04/2025,24437.2,CHF,08/04/2025 17:22
INV-102530,INV,PL-002530,31/03/2025,15065.6,GBP,01/04/2025 09:02
INV-102531,INV,PL-002531,14/05/2025,112439.6,HKD,14/05/2025 11:36
CRN-200243,CRN,PL-002531,25/05/2025,112439.6,HKD,26/05/2025 16:53
INV-102532,INV,PL-002532,17/04/2025,24901.8,EUR,17/04/2025 11:10
INV-102533,INV,PL-002533,31/03/2025,11951.5,EUR,31/03/2025 17:35
INV-102534,INV,PL-002534,27/04/2025,18088.0,EUR,29/04/2025 15:13
INV-102535,INV,PL-002535,04/05/2025,19918.4,GBP,06/05/2025 14:30
CRN-200244,CRN,PL-002535,04/07/2025,4979.6,GBP,05/07/2025 08:28
INV-102536,INV,PL-002536,11/05/2025,15754.2,GBP,12/05/2025 18:34
INV-102537,INV,PL-002537,30/03/2025,13491.8,GBP,31/03/2025 20:15
INV-102538,INV,PL-002538,28/04/2025,26625.5,GBP,29/04/2025 09:58
INV-102539,INV,PL-002539,27/03/2025,19235.7,EUR,27/03/2025 11:43
INV-102540,INV,PL-002540,30/03/2025,12791.6,GBP,30/03/2025 19:08
INV-102541,INV,PL-002541,30/04/2025,23350.6,USD,01/05/2025 08:59
INV-102542,INV,PL-002542,26/04/2025,15298.8,USD,28/04/2025 14:24
INV-102543,INV,PL-002543,31/03/2025,14062.4,GBP,01/04/2025 17:23
INV-102544,INV,PL-002544,29/03/2025,18352.0,GBP,31/03/2025 08:32
INV-102545,INV,PL-002545,20/05/2025,24451.8,USD,21/05/2025 07:29
INV-102546,INV,PL-002546,11/05/2025,20417.4,GBP,13/05/2025 19:05
INV-102547,INV,PL-002547,28/03/2025,23749.5,EUR,29/03/2025 11:28
INV-102548,INV,PL-002548,25/04/2025,20052.0,GBP,25/04/2025 12:09
INV-102549,INV,PL-002549,08/05/2025,28992.0,SGD,08/05/2025 12:00
INV-102550,INV,PL-002550,18/04/2025,29133.6,SGD,20/04/2025 08:56
INV-102551,INV,PL-002551,27/04/2025,17338.2,EUR,28/04/2025 12:47
INV-102552,INV,PL-002552,28/04/2025,30282.0,SGD,30/04/2025 14:34
CRN-200245,CRN,PL-002552,10/07/2025,7570.5,SGD,11/07/2025 15:24
INV-102553,INV,PL-002553,05/04/2025,17209.1,GBP,07/04/2025 19:30
INV-102554,INV,PL-002554,11/04/2025,155601.9,HKD,11/04/2025 14:43
INV-102555,INV,PL-002555,27/04/2025,14823.9,USD,27/04/2025 15:42
INV-102556,INV,PL-002556,12/05/2025,14382.4,GBP,14/05/2025 09:35
INV-102557,INV,PL-002557,04/05/2025,18580.1,EUR,06/05/2025 08:19
INV-102558,INV,PL-002558,05/04/2025,20203.2,USD,06/04/2025 09:31
INV-102559,INV,PL-002559,22/04/2025,15666.3,EUR,22/04/2025 08:45
INV-102560,INV,PL-002560,30/04/2025,16270.8,GBP,01/05/2025 10:47
INV-102561,INV,PL-002561,22/05/2025,14229.8,GBP,22/05/2025 17:32
INV-102562,INV,PL-002562,04/04/2025,18741.3,GBP,04/04/2025 20:26
CRN-200246,CRN,PL-002562,21/06/2025,4685.32,GBP,21/06/2025 14:02
INV-102563,INV,PL-002563,25/05/2025,16319.4,EUR,27/05/2025 17:53
INV-102564,INV,PL-002564,18/05/2025,17725.8,EUR,20/05/2025 17:48
INV-102565,INV,PL-002565,07/04/2025,16906.8,GBP,08/04/2025 13:04
INV-102566,INV,PL-002566,17/05/2025,19355.6,USD,19/05/2025 18:35
INV-102567,INV,PL-002567,05/05/2025,26680.5,USD,07/05/2025 12:26
INV-102568,INV,PL-002568,06/05/2025,39363.5,MYR,06/05/2025 12:58
INV-102569,INV,PL-002569,26/05/2025,24600.8,CHF,26/05/2025 15:51
INV-102570,INV,PL-002570,02/04/2025,18563.3,USD,03/04/2025 11:57
INV-102571,INV,PL-002571,25/04/2025,19634.8,GBP,26/04/2025 20:37
INV-102572,INV,PL-002572,23/04/2025,18081.0,GBP,25/04/2025 09:21
INV-102573,INV,PL-002573,26/05/2025,103431.6,HKD,26/05/2025 18:13
INV-102574,INV,PL-002574,10/05/2025,13997.8,EUR,10/05/2025 09:32
INV-102575,INV,PL-002575,02/05/2025,16792.6,GBP,02/05/2025 12:31
CRN-200247,CRN,PL-002575,29/07/2025,4198.15,GBP,29/07/2025 14:50
INV-102576,INV,PL-002576,21/04/2025,20912.4,EUR,21/04/2025 13:56
INV-102577,INV,PL-002577,29/05/2025,15436.0,GBP,31/05/2025 12:49
INV-102578,INV,PL-002578,06/05/2025,19740.0,EUR,07/05/2025 14:49
CRN-200248,CRN,PL-002578,06/06/2025,19740.0,EUR,07/06/2025 12:47
INV-102579,INV,PL-002579,03/06/2025,16830.0,EUR,05/06/2025 17:49
INV-102580,INV,PL-002580,07/04/2025,42221.2,USD,08/04/2025 12:43
INV-102581,INV,PL-002581,28/05/2025,16182.0,EUR,29/05/2025 18:06
INV-102582,INV,PL-002582,16/05/2025,10300.5,GBP,18/05/2025 18:15
INV-102583,INV,PL-002583,25/04/2025,16139.5,EUR,26/04/2025 19:44
INV-102584,INV,PL-002584,25/04/2025,12942.6,USD,27/04/2025 12:53
CRN-200249,CRN,PL-002584,23/06/2025,6471.3,USD,25/06/2025 20:35
INV-102585,INV,PL-002585,13/05/2025,19123.5,EUR,13/05/2025 08:37
INV-102586,INV,PL-002586,31/05/2025,20073.2,GBP,01/06/2025 16:04
INV-102587,INV,PL-002587,14/05/2025,19395.9,GBP,14/05/2025 18:47
INV-102588,INV,PL-002588,14/05/2025,34010.0,MYR,14/05/2025 20:44
INV-102589,INV,PL-002589,11/04/2025,22093.5,GBP,11/04/2025 09:52
INV-102590,INV,PL-002590,04/06/2025,17843.7,EUR,04/06/2025 08:58
CRN-200250,CRN,PL-002590,12/07/2025,17843.7,EUR,14/07/2025 07:49
INV-102591,INV,PL-002591,18/05/2025,142786.0,HKD,19/05/2025 11:43
INV-102592,INV,PL-002592,27/04/2025,118231.3,HKD,28/04/2025 19:55
INV-102593,INV,PL-002593,13/04/2025,15157.5,GBP,13/04/2025 12:02
INV-102594,INV,PL-002594,05/05/2025,20191.2,USD,07/05/2025 10:04
INV-102595,INV,PL-002595,20/04/2025,13752.9,EUR,21/04/2025 14:13
INV-102596,INV,PL-002596,14/04/2025,30825.1,CHF,14/04/2025 18:39
INV-102597,INV,PL-002597,04/05/2025,19019.0,GBP,06/05/2025 18:06
INV-102598,INV,PL-002598,17/04/2025,26116.4,GBP,19/04/2025 15:53
INV-102599,INV,PL-002599,30/04/2025,10137.6,GBP,30/04/2025 20:32
INV-102600,INV,PL-002600,11/04/2025,33245.4,CHF,11/04/2025 11:26
INV-102601,INV,PL-002601,22/04/2025,13048.2,GBP,24/04/2025 20:42
INV-102602,INV,PL-002602,23/04/2025,20880.0,GBP,25/04/2025 13:10
INV-102603,INV,PL-002603,15/04/2025,16704.0,CHF,15/04/2025 10:31
INV-102604,INV,PL-002604,21/04/2025,18208.5,EUR,21/04/2025 20:47
INV-102605,INV,PL-002605,27/04/2025,17507.6,EUR,28/04/2025 19:43
INV-102606,INV,PL-002606,19/05/2025,13014.4,GBP,19/05/2025 16:34
INV-102607,INV,PL-002607,19/05/2025,21152.6,EUR,21/05/2025 07:07
INV-102608,INV,PL-002608,30/05/2025,20743.2,EUR,31/05/2025 20:24
INV-102609,INV,PL-002609,14/05/2025,17629.3,GBP,16/05/2025 08:58
INV-102610,INV,PL-002610,14/05/2025,13280.4,GBP,14/05/2025 13:52
INV-102611,INV,PL-002611,17/04/2025,7598.8,GBP,17/04/2025 17:24
INV-102612,INV,PL-002612,11/05/2025,20913.2,CHF,13/05/2025 15:47
INV-102613,INV,PL-002613,23/05/2025,16133.5,GBP,25/05/2025 07:05
INV-102614,INV,PL-002614,02/05/2025,19144.4,EUR,03/05/2025 19:55
INV-102615,INV,PL-002615,26/04/2025,17024.0,EUR,26/04/2025 14:53
INV-102616,INV,PL-002616,07/06/2025,13089.6,GBP,08/06/2025 10:22
INV-102617,INV,PL-002617,29/05/2025,11818.8,GBP,30/05/2025 11:26
INV-102618,INV,PL-002618,30/04/2025,21928.6,CHF,02/05/2025 13:49
INV-102619,INV,PL-002619,15/04/2025,28868.7,CHF,16/04/2025 18:06
INV-102620,INV,PL-002620,14/05/2025,20032.8,EUR,14/05/2025 12:05
INV-102621,INV,PL-002621,30/04/2025,20182.5,EUR,02/05/2025 17:31
INV-102622,INV,PL-002622,22/04/2025,27155.1,CHF,22/04/2025 12:05
INV-102623,INV,PL-002623,18/04/2025,16508.6,USD,18/04/2025 18:14
INV-102624,INV,PL-002624,17/05/2025,15581.7,GBP,17/05/2025 10:32
CRN-200251,CRN,PL-002624,04/08/2025,3895.43,GBP,06/08/2025 08:16
INV-102625,INV,PL-002625,15/04/2025,25888.5,USD,17/04/2025 18:52
INV-102626,INV,PL-002626,04/06/2025,14570.6,EUR,04/06/2025 13:28
INV-102627,INV,PL-002627,01/06/2025,18234.0,EUR,01/06/2025 15:43
INV-102628,INV,PL-002628,30/04/2025,11040.0,EUR,01/05/2025 08:27
INV-102629,INV,PL-002629,23/05/2025,49772.4,MYR,24/05/2025 13:57
INV-102630,INV,PL-002630,29/05/2025,18462.0,EUR,30/05/2025 18:23
INV-102631,INV,PL-002631,10/06/2025,52849.6,MYR,10/06/2025 15:25
INV-102632,INV,PL-002632,01/06/2025,108747.8,HKD,02/06/2025 19:23
INV-102633,INV,PL-002633,28/05/2025,11612.8,EUR,30/05/2025 20:56
INV-102634,INV,PL-002634,05/06/2025,16014.6,EUR,06/06/2025 15:26
INV-102635,INV,PL-002635,19/05/2025,14553.0,GBP,20/05/2025 10:06
INV-102636,INV,PL-002636,05/06/2025,18326.0,CHF,05/06/2025 10:09
INV-102637,INV,PL-002637,27/04/2025,26256.0,EUR,28/04/2025 13:41
INV-102638,INV,PL-002638,11/05/2025,21456.0,GBP,11/05/2025 20:36
INV-102639,INV,PL-002639,08/06/2025,12853.9,GBP,08/06/2025 20:57
INV-102640,INV,PL-002640,11/06/2025,23979.5,MYR,12/06/2025 15:35
INV-102641,INV,PL-002641,19/05/2025,14414.4,EUR,19/05/2025 18:51
INV-102642,INV,PL-002642,29/04/2025,14624.8,EUR,01/05/2025 19:42
INV-102643,INV,PL-002643,13/06/2025,16177.8,EUR,15/06/2025 10:35
INV-102644,INV,PL-002644,20/04/2025,18381.6,EUR,21/04/2025 12:00
INV-102645,INV,PL-002645,05/05/2025,20424.1,GBP,05/05/2025 15:42
INV-102646,INV,PL-002646,02/06/2025,22625.0,MYR,02/06/2025 07:09
INV-102647,INV,PL-002647,14/06/2025,20724.5,GBP,15/06/2025 10:46
INV-102648,INV,PL-002648,22/05/2025,18237.6,SGD,24/05/2025 09:32
INV-102649,INV,PL-002649,10/05/2025,23939.7,USD,10/05/2025 07:25
INV-102650,INV,PL-002650,17/05/2025,11498.8,EUR,17/05/2025 16:48
